"Commune","Departement","Region","Longitude_WGS84","Latitude_WGS84","Code_UIC"
"Saint-Laurent-du-Var","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.194413","43.662451","756346"
"Touët-de-l'Escarène","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.364363","43.8470835","756817"
"Trinité","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.3168739","43.7599599","756775"
"Antibes","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.111440","43.570896","757666"
"Menton","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.517297","43.785202","756494"
"Cap-d'Ail","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.3943362","43.7205382","756395"
"Sospel","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.453788","43.876545","756825"
"Saint-Raphaël","Var","Provence-Alpes-Côte d'Azur","6.8564997","43.4313701","757559"
"Èze","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.3568031","43.7221842","756387"
"Breuil-sur-Couze","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.2621478","45.4670838","734228"
"Montrond-les-Bains","Loire","Auvergne-Rhône-Alpes","4.248814","45.644429","726885"
"Saint-Étienne","Loire","Auvergne-Rhône-Alpes","4.385317","45.446976","726901"
"Rive-de-Gier","Loire","Auvergne-Rhône-Alpes","4.606648","45.524324","726331"
"Aigueperse","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.1982621","46.0147884","734129"
"Alleyras","Haute-Loire","Auvergne-Rhône-Alpes","3.673517","44.919217","731885"
"Brioude","Haute-Loire","Auvergne-Rhône-Alpes","3.3786344","45.3006493","734269"
"Gerzat","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.1431045","45.8335879","734046"
"Issoire","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.253980","45.543884","734202"
"Firminy","Loire","Auvergne-Rhône-Alpes","4.286430","45.391625","726729"
"Saint-Pierre-d'Albigny","Savoie","Auvergne-Rhône-Alpes","6.156151","45.557397","741223"
"Puy-en-Velay","Haute-Loire","Auvergne-Rhône-Alpes","3.892421","45.042866","734699"
"Vertaizon","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.288269","45.784543","734426"
"Nurieux-Volognat","Ain","Auvergne-Rhône-Alpes","5.5327486","46.1842195","743351"
"Vernassal","Haute-Loire","Auvergne-Rhône-Alpes","3.7365537","45.14211","734673"
"Thiers","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.5431798","45.8610502","734475"
"Bellignat","Ain","Auvergne-Rhône-Alpes","5.6298849","46.2381265","743526"
"Modane","Savoie","Auvergne-Rhône-Alpes","6.658161","45.193365","742007"
"Landry","Savoie","Auvergne-Rhône-Alpes","6.7338182","45.5741713","741777"
"Oyonnax","Ain","Auvergne-Rhône-Alpes","5.653338","46.259742","743534"
"Lamure-sur-Azergues","Rhône","Auvergne-Rhône-Alpes","4.4921137","46.0610834","721860"
"Vienne","Isère","Auvergne-Rhône-Alpes","4.868273","45.540285","722579"
"Chaponost","Rhône","Auvergne-Rhône-Alpes","4.7643014","45.6984889","722710"
"Lentilly","Rhône","Auvergne-Rhône-Alpes","4.667103","45.821630","721555"
"Saint-Brice-sur-Vienne","Haute-Vienne","Nouvelle-Aquitaine","0.9523481","45.8781476","592691"
"Bussière-Galant","Haute-Vienne","Nouvelle-Aquitaine","1.0261372","45.6076224","592741"
"Saint-Hilaire-les-Places","Haute-Vienne","Nouvelle-Aquitaine","1.130859","45.6338338","592733"
"Jonchère-Saint-Maurice","Haute-Vienne","Nouvelle-Aquitaine","1.4803853","45.9944577","592337"
"Vicq-sur-Breuilh","Haute-Vienne","Nouvelle-Aquitaine","1.4438445","45.6288007","592279"
"Porcherie","Haute-Vienne","Nouvelle-Aquitaine","1.5383469","45.5740586","592295"
"Meymac","Corrèze","Nouvelle-Aquitaine","2.1393366","45.5434698","594085"
"Dorat","Haute-Vienne","Nouvelle-Aquitaine","1.0793364","46.2110908","592543"
"Corrèze","Corrèze","Nouvelle-Aquitaine","1.8810793","45.3294801","594119"
"Ussel","Corrèze","Nouvelle-Aquitaine","2.3143439","45.5574383","594093"
"Chaize-le-Vicomte","Vendée","Pays de la Loire","-1.2820678","46.676779","486308"
"Prin-Deyrançon","Deux-Sèvres","Nouvelle-Aquitaine","-0.6365007","46.2190177","485268"
"Taillebourg","Charente-Maritime","Nouvelle-Aquitaine","-0.6451123","45.8305696","491043"
"Sables-d'Olonne","Vendée","Pays de la Loire","-1.781050","46.499917","486449"
"Roche-sur-Yon","Vendée","Pays de la Loire","-1.435621","46.672120","486019"
"Sèvremoine","Maine-et-Loire","Pays de la Loire","-1.1173797","47.0331153","486894"
"Bords","Charente-Maritime","Nouvelle-Aquitaine","-0.7985436","45.8944625","491019"
"Cerizay","Deux-Sèvres","Nouvelle-Aquitaine","-0.6689931","46.8176878","487280"
"Bournezeau","Vendée","Pays de la Loire","-1.1806169","46.6518258","486324"
"Saint-Médard-d'Eyrans","Gironde","Nouvelle-Aquitaine","-0.5057172","44.7168571","582692"
"Rochefoucauld","Charente","Nouvelle-Aquitaine","0.3895946","45.7401921","583427"
"Pessac","Gironde","Nouvelle-Aquitaine","-0.65965","44.793355","581793"
"Saint-Germain-du-Puy","Cher","Centre-Val de Loire","2.4846102","47.0965233","576405"
"Verdon-sur-Mer","Gironde","Nouvelle-Aquitaine","-1.0650925","45.5492065","581389"
"Chalais","Charente","Nouvelle-Aquitaine","0.0435966","45.2708327","583690"
"Arbanats","Gironde","Nouvelle-Aquitaine","-0.3954517","44.6743555","582726"
"Barsac","Gironde","Nouvelle-Aquitaine","-0.3215775","44.6054306","582759"
"Banyuls-sur-Mer","Pyrénées-Orientales","Occitanie","3.1250496","42.4829582","784298"
"Saillagouse","Pyrénées-Orientales","Occitanie","2.0321126","42.4568855","784835"
"Serdinya","Pyrénées-Orientales","Occitanie","2.3230869","42.567023","784702"
"Laissac-Sévérac l'Église","Aveyron","Occitanie","2.8222251","44.3750307","783761"
"Ria-Sirach","Pyrénées-Orientales","Occitanie","2.3907488","42.6034078","784660"
"Thuès-Entre-Valls","Pyrénées-Orientales","Occitanie","2.2227279","42.5229486","784751"
"Marseille","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.3651173","43.3461208","751644"
"Brillanne","Alpes-de-Haute-Provence","Provence-Alpes-Côte d'Azur","5.8923199","43.9247771","751271"
"Marseille","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.406559","43.29614391","751081"
"Monestier-de-Clermont","Isère","Auvergne-Rhône-Alpes","5.6339702","44.911996","747592"
"Pontcharra","Isère","Auvergne-Rhône-Alpes","6.007917","45.434151","747493"
"Lus-la-Croix-Haute","Drôme","Auvergne-Rhône-Alpes","5.6973678","44.6709898","747667"
"Pont-de-Claix","Isère","Auvergne-Rhône-Alpes","5.6998669","45.1251549","747519"
"Rognac","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.230666","43.486600","753251"
"Moirans","Isère","Auvergne-Rhône-Alpes","5.581915","45.322185","747329"
"Aubagne","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.566580","43.296045","751750"
"Marseille","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.3770681","43.3518976","759316"
"Tende","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.5834505","44.05582","756866"
"Saint-Raphaël","Var","Provence-Alpes-Côte d'Azur","6.8082519","43.4163471","757534"
"Luc-en-Diois","Drôme","Auvergne-Rhône-Alpes","5.4546227","44.6136615","761874"
"Saint-Marcellin","Isère","Auvergne-Rhône-Alpes","5.323649","45.150898","761718"
"Isle-d'Abeau","Isère","Auvergne-Rhône-Alpes","5.219690","45.607645","761239"
"Antibes","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.119498","43.585784","757674"
"Cannes","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.019682","43.553839","757625"
"Valence","Drôme","Auvergne-Rhône-Alpes","4.893273","44.928049","761007"
"Fréjus","Var","Provence-Alpes-Côte d'Azur","6.732941","43.432032","757500"
"Cannet-des-Maures","Var","Provence-Alpes-Côte d'Azur","6.3430972","43.3902379","755405"
"Carry-le-Rouet","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.153594","43.336592","753566"
"Nice","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.216199","43.670728","756254"
"Roquebrune-Cap-Martin","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.48139","43.76203","756478"
"Marseille","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.2569415","43.340223","753582"
"Salon-de-Provence","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.088569","43.639061","753764"
"Istres","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","4.9804272","43.5153953","753418"
"Orgon","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.0456738","43.7859131","753707"
"Carnoules","Var","Provence-Alpes-Côte d'Azur","6.1862531","43.2974104","755371"
"Arles","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","4.632030","43.684853","753657"
"Saint-Rambert-en-Bugey","Ain","Auvergne-Rhône-Alpes","5.438622","45.9473397","743740"
"Grésy-sur-Aix","Savoie","Auvergne-Rhône-Alpes","5.9221751","45.7245161","746107"
"Bourg-en-Bresse","Ain","Auvergne-Rhône-Alpes","5.215063","46.200351","743005"
"Bellegarde-sur-Valserine","Ain","Auvergne-Rhône-Alpes","5.823483","46.109425","745000"
"Ambronay","Ain","Auvergne-Rhône-Alpes","5.3382579","46.0115941","743146"
"Pont-d'Ain","Ain","Auvergne-Rhône-Alpes","5.3343285","46.053961","743120"
"Entrelacs","Savoie","Auvergne-Rhône-Alpes","5.9483418","45.785946","746115"
"Colombier-Saugnieu","Rhône","Auvergne-Rhône-Alpes","5.074969","45.721109","762906"
"Aspres-sur-Buëch","Hautes-Alpes","Provence-Alpes-Côte d'Azur","5.7545655","44.519428","763250"
"Roqueredonde","Hérault","Occitanie","3.1551583","43.8122656","781542"
"Veynes","Hautes-Alpes","Provence-Alpes-Côte d'Azur","5.815764","44.5320046","763300"
"Courthézon","Vaucluse","Provence-Alpes-Côte d'Azur","4.8881802","44.0899478","765180"
"Cavaillon","Vaucluse","Provence-Alpes-Côte d'Azur","5.043613","43.834554","765503"
"Chorges","Hautes-Alpes","Provence-Alpes-Côte d'Azur","6.2718887","44.5458415","763425"
"Baillargues","Hérault","Occitanie","4.0071585","43.6533234","773457"
"Frontignan","Hérault","Occitanie","3.758689","43.444934","773556"
"Monteux","Vaucluse","Provence-Alpes-Côte d'Azur","4.9947813","44.0374619","765818"
"Grand-Combe","Gard","Occitanie","4.0329591","44.2098159","775254"
"Bourgs sur Colagne","Lozère","Occitanie","3.252057","44.5089682","783308"
"Allenc","Lozère","Occitanie","3.628178","44.5286125","783647"
"Mont Lozère et Goulet","Lozère","Occitanie","3.8399319","44.5539847","775148"
"Manduel","Gard","Occitanie","4.4793827","43.8264863","775064"
"Gallargues-le-Montueux","Gard","Occitanie","4.1715027","43.716229","775130"
"Roqueredonde","Hérault","Occitanie","3.1860831","43.779707","781559"
"Boucoiran-et-Nozières","Gard","Occitanie","4.187634","43.9926943","775346"
"Beauvoisin","Gard","Occitanie","4.3212178","43.7245026","775809"
"Lunas","Hérault","Occitanie","3.1948986","43.7095814","781575"
"Sallanches","Haute-Savoie","Auvergne-Rhône-Alpes","6.636431","45.935702","746438"
"Chamonix-Mont-Blanc","Haute-Savoie","Auvergne-Rhône-Alpes","6.888753","45.9394594","746826"
"Houches","Haute-Savoie","Auvergne-Rhône-Alpes","6.7850134","45.897096","746735"
"Chamonix-Mont-Blanc","Haute-Savoie","Auvergne-Rhône-Alpes","6.8589899","45.9166347","746818"
"Chamonix-Mont-Blanc","Haute-Savoie","Auvergne-Rhône-Alpes","6.8991603","45.9505693","746834"
"Vallorcine","Haute-Savoie","Auvergne-Rhône-Alpes","6.9326694","46.0324983","746875"
"Houches","Haute-Savoie","Auvergne-Rhône-Alpes","6.8258755","45.8992065","746750"
"Marignier","Haute-Savoie","Auvergne-Rhône-Alpes","6.507826","46.0887815","746347"
"Châbons","Isère","Auvergne-Rhône-Alpes","5.4281009","45.4383566","747212"
"Rives","Isère","Auvergne-Rhône-Alpes","5.491893","45.357535","747246"
"Léchère","Savoie","Auvergne-Rhône-Alpes","6.4687785","45.5393185","741694"
"Aiguebelette-le-Lac","Savoie","Auvergne-Rhône-Alpes","5.8131468","45.5363048","741421"
"Chambre","Savoie","Auvergne-Rhône-Alpes","6.3028277","45.3530978","741306"
"Bourg-Saint-Maurice","Savoie","Auvergne-Rhône-Alpes","6.771273","45.619036","741793"
"Paulhaguet","Haute-Loire","Auvergne-Rhône-Alpes","3.5004445","45.2101978","734293"
"Aiguebelle","Savoie","Auvergne-Rhône-Alpes","6.3067175","45.5437225","741256"
"Saint-Germain-des-Fossés","Allier","Auvergne-Rhône-Alpes","3.430614","46.209185","732206"
"Martres-de-Veyre","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.193228","45.688155","734178"
"Cournon-d'Auvergne","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.1681196","45.7387697","734152"
"Saint-Jodard","Loire","Auvergne-Rhône-Alpes","4.125231","45.8857125","726851"
"Bournoncle-Saint-Pierre","Haute-Loire","Auvergne-Rhône-Alpes","3.3106747","45.3653797","734251"
"Ricamarie","Loire","Auvergne-Rhône-Alpes","4.360686","45.4041516","726703"
"Boën-sur-Lignon","Loire","Auvergne-Rhône-Alpes","4.0051544","45.7413612","726471"
"Aubiat","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.1605115","45.983812","734111"
"Chapelle-de-Guinchay","Saône-et-Loire","Bourgogne-Franche-Comté","4.7728891","46.2130321","725721"
"Saint-Étienne","Loire","Auvergne-Rhône-Alpes","4.392734","45.417128","726190"
"Villars-les-Dombes","Ain","Auvergne-Rhône-Alpes","5.028404","46.004206","723759"
"Andrézieux-Bouthéon","Loire","Auvergne-Rhône-Alpes","4.254834","45.5217037","726406"
"Tournus","Saône-et-Loire","Bourgogne-Franche-Comté","4.906647","46.566680","725622"
"Fouillouse","Loire","Auvergne-Rhône-Alpes","4.3170839","45.4977675","726232"
"Andrézieux-Bouthéon","Loire","Auvergne-Rhône-Alpes","4.2777187","45.5246289","726216"
"Saint-Chamond","Loire","Auvergne-Rhône-Alpes","4.51695","45.47257","726307"
"Balan","Ain","Auvergne-Rhône-Alpes","5.124911","45.849225","723577"
"Miribel","Ain","Auvergne-Rhône-Alpes","4.953940","45.822088","723528"
"Péage-de-Roussillon","Isère","Auvergne-Rhône-Alpes","4.795402","45.371797","722678"
"Rillieux-la-Pape","Rhône","Auvergne-Rhône-Alpes","4.8922918","45.8038348","723502"
"Bourgoin-Jallieu","Isère","Auvergne-Rhône-Alpes","5.273401","45.583954","723429"
"Isle-sur-la-Sorgue","Vaucluse","Provence-Alpes-Côte d'Azur","5.047615","43.917393","765479"
"Villeneuve-lès-Maguelone","Hérault","Occitanie","3.849917","43.5438231","773515"
"Valergues","Hérault","Occitanie","4.0601085","43.672678","773432"
"Brignon","Gard","Occitanie","4.2072916","43.9760134","775353"
"Grau-du-Roi","Gard","Occitanie","4.140338","43.5371273","775866"
"Vergèze","Gard","Occitanie","4.218842","43.739877","775114"
"Beaucaire","Gard","Occitanie","4.6470865","43.80209","775023"
"Entraigues-sur-la-Sorgue","Vaucluse","Provence-Alpes-Côte d'Azur","4.9226971","44.0054278","765826"
"Lunel","Hérault","Occitanie","4.131086","43.679392","773408"
"Alès","Gard","Occitanie","4.084948","44.127825","775288"
"Tain-l'Hermitage","Drôme","Auvergne-Rhône-Alpes","4.839967","45.072183","761163"
"Alixan","Drôme","Auvergne-Rhône-Alpes","4.978703","44.991545","763029"
"Tarascon","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","4.657206","43.801331","765354"
"Laragne-Montéglin","Hautes-Alpes","Provence-Alpes-Côte d'Azur","5.8189832","44.3164984","763755"
"Serres","Hautes-Alpes","Provence-Alpes-Côte d'Azur","5.7184201","44.4246573","763722"
"Cannes","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","6.9693134","43.5691636","757732"
"Orange","Vaucluse","Provence-Alpes-Côte d'Azur","4.819594","44.137304","765107"
"Gap","Hautes-Alpes","Provence-Alpes-Côte d'Azur","6.085638","44.563693","763003"
"Die","Drôme","Auvergne-Rhône-Alpes","5.3632053","44.7582549","761841"
"Teil","Ardèche","Auvergne-Rhône-Alpes","4.685992","44.5525285","764472"
"Villeneuve-Loubet","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.134066","43.629928","756304"
"Vallauris","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.073578","43.566501","757641"
"Beaulieu-sur-Mer","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.331545","43.706651","756379"
"Breil-sur-Roya","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.5163276","43.944039","756833"
"Saint-Raphaël","Var","Provence-Alpes-Côte d'Azur","6.8921036","43.4349641","757567"
"Escarène","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.3517085","43.8397674","756809"
"Grasse","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","6.925524","43.653317","757724"
"Tende","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.5941608","44.089922","756882"
"Menton","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.493300","43.774444","756486"
"Hyères","Var","Provence-Alpes-Côte d'Azur","6.124223","43.108867","755629"
"Groisy","Haute-Savoie","Auvergne-Rhône-Alpes","6.17568","46.0111205","746248"
"Chamonix-Mont-Blanc","Haute-Savoie","Auvergne-Rhône-Alpes","6.8391969","45.9067455","746768"
"Thonon-les-Bains","Haute-Savoie","Auvergne-Rhône-Alpes","6.481669","46.369004","745646"
"Simandre-sur-Suran","Ain","Auvergne-Rhône-Alpes","5.4210929","46.2202097","743336"
"Grand-Lemps","Isère","Auvergne-Rhône-Alpes","5.4231117","45.3966261","747220"
"Passy","Haute-Savoie","Auvergne-Rhône-Alpes","6.7197662","45.9263464","746701"
"Bonneville","Haute-Savoie","Auvergne-Rhône-Alpes","6.416524","46.077772","746339"
"Villard-Bonnot","Isère","Auvergne-Rhône-Alpes","5.901472","45.262450","747451"
"Cluses","Haute-Savoie","Auvergne-Rhône-Alpes","6.582663","46.061447","746370"
"Voreppe","Isère","Auvergne-Rhône-Alpes","5.632119","45.290417","747337"
"Saint-Béron","Savoie","Auvergne-Rhône-Alpes","5.7319345","45.5038935","741454"
"Virieu-le-Grand","Ain","Auvergne-Rhône-Alpes","5.6536162","45.8482817","741504"
"Aime-la-Plagne","Savoie","Auvergne-Rhône-Alpes","6.648646","45.554400","741769"
"Villereversure","Ain","Auvergne-Rhône-Alpes","5.3977089","46.1944145","743328"
"Albertville","Savoie","Auvergne-Rhône-Alpes","6.383167","45.672977","741645"
"Frontenex","Savoie","Auvergne-Rhône-Alpes","6.3140556","45.6305461","741629"
"Crêches-sur-Saône","Saône-et-Loire","Bourgogne-Franche-Comté","4.7840233","46.2461762","725713"
"Chalon-sur-Saône","Saône-et-Loire","Bourgogne-Franche-Comté","4.843454","46.781612","725002"
"Saint-Étienne","Loire","Auvergne-Rhône-Alpes","4.399722","45.443366","726000"
"Saint-Étienne","Loire","Auvergne-Rhône-Alpes","4.379601","45.464843","726158"
"Romanèche-Thorins","Saône-et-Loire","Bourgogne-Franche-Comté","4.7421014","46.1763913","725739"
"Saint-Paul-de-Varax","Ain","Auvergne-Rhône-Alpes","5.1282046","46.1000331","723783"
"Senozan","Saône-et-Loire","Bourgogne-Franche-Comté","4.8710626","46.3921451","725671"
"Montbrison","Loire","Auvergne-Rhône-Alpes","4.078282","45.604454","726448"
"Mézériat","Ain","Auvergne-Rhône-Alpes","5.046622","46.2350502","725838"
"Bonson","Loire","Auvergne-Rhône-Alpes","4.2163084","45.5221941","726414"
"Parent","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.2178245","45.6139737","734194"
"Cendre","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.188666","45.723796","734160"
"Bas-en-Basset","Haute-Loire","Auvergne-Rhône-Alpes","4.139602","45.297596","726778"
"Vic-le-Comte","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.207079","45.664911","734186"
"Pessat-Villeneuve","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.1601248","45.939486","734103"
"Riom","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.120498","45.889965","734053"
"Aurec-sur-Loire","Haute-Loire","Auvergne-Rhône-Alpes","4.1983439","45.3711611","726760"
"Langeac","Haute-Loire","Auvergne-Rhône-Alpes","3.490672","45.10125","734319"
"Balbigny","Loire","Auvergne-Rhône-Alpes","4.187443","45.817858","726869"
"Pont-du-Château","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.2377829","45.7885543","734087"
"Chasse-sur-Rhône","Isère","Auvergne-Rhône-Alpes","4.794843","45.582370","722561"
"Châtillon","Rhône","Auvergne-Rhône-Alpes","4.6451164","45.8751815","721753"
"Marlieux","Ain","Auvergne-Rhône-Alpes","5.0731097","46.0638765","723767"
"Vernaison","Rhône","Auvergne-Rhône-Alpes","4.8132908","45.6456478","722264"
"Brignais","Rhône","Auvergne-Rhône-Alpes","4.7636596","45.6737721","722728"
"Sain-Bel","Rhône","Auvergne-Rhône-Alpes","4.6012445","45.811097","721605"
"Tassin-la-Demi-Lune","Rhône","Auvergne-Rhône-Alpes","4.7717824","45.7521198","722744"
"Cheilly-lès-Maranges","Saône-et-Loire","Bourgogne-Franche-Comté","4.6758424","46.8924768","694398"
"Marmagne","Saône-et-Loire","Bourgogne-Franche-Comté","4.3601911","46.8334607","694182"
"Paray-le-Monial","Saône-et-Loire","Bourgogne-Franche-Comté","4.113744","46.447312","694687"
"Ciry-le-Noble","Saône-et-Loire","Bourgogne-Franche-Comté","4.2997146","46.6040913","694646"
"Pouilly-sur-Loire","Nièvre","Bourgogne-Franche-Comté","2.9660634","47.2821696","696179"
"Tracy-sur-Loire","Nièvre","Bourgogne-Franche-Comté","2.8804164","47.3376398","696161"
"Paris","Paris","Île-de-France","2.373520","48.844888","686030"
"Montargis","Loiret","Centre-Val de Loire","2.742783","48.006862","684001"
"Briare","Loiret","Centre-Val de Loire","2.7337154","47.6464312","696088"
"Montigny-sur-Loing","Seine-et-Marne","Île-de-France","2.738561","48.336610","684100"
"Gelles","Puy-de-Dôme","Auvergne-Rhône-Alpes","2.8276968","45.7636525","641290"
"Lacapelle-Viescamp","Cantal","Auvergne-Rhône-Alpes","2.2654689","44.9202424","645150"
"Merlines","Corrèze","Nouvelle-Aquitaine","2.4610021","45.6453146","641241"
"Vic-sur-Cère","Cantal","Auvergne-Rhône-Alpes","2.6316644","44.975877","645440"
"Hérisson","Allier","Auvergne-Rhône-Alpes","2.6107538","46.5363284","641357"
"Lannemezan","Hautes-Pyrénées","Occitanie","0.387367","43.114273","671123"
"Volvic","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.0031455","45.864715","641423"
"Montlaur","Haute-Garonne","Occitanie","1.5776454","43.4752405","618207"
"Ytrac","Cantal","Auvergne-Rhône-Alpes","2.3644474","44.9106891","645101"
"Tarbes","Hautes-Pyrénées","Occitanie","0.069415","43.239955","671008"
"Saint-Jean-de-Luz","Pyrénées-Atlantiques","Nouvelle-Aquitaine","-1.66122","43.385838","677120"
"Oloron-Sainte-Marie","Pyrénées-Atlantiques","Nouvelle-Aquitaine","-0.6122826","43.1947669","672725"
"Cambo-les-Bains","Pyrénées-Atlantiques","Nouvelle-Aquitaine","-1.3966849","43.3656242","673657"
"Bidarray","Pyrénées-Atlantiques","Nouvelle-Aquitaine","-1.3453233","43.2682991","673699"
"Montaut","Pyrénées-Atlantiques","Nouvelle-Aquitaine","-0.1982813","43.1269731","672113"
"Assat","Pyrénées-Atlantiques","Nouvelle-Aquitaine","-0.2950176","43.2543993","672162"
"Ondres","Landes","Nouvelle-Aquitaine","-1.4571793","43.5685809","673319"
"Frasne","Doubs","Bourgogne-Franche-Comté","6.157767","46.857596","715136"
"Villers-les-Pots","Côte-d'Or","Bourgogne-Franche-Comté","5.3478716","47.2066023","713339"
"École-Valentin","Doubs","Bourgogne-Franche-Comté","5.9944745","47.2749834","710731"
"Aiserey","Côte-d'Or","Bourgogne-Franche-Comté","5.1346952","47.1937936","712620"
"Blaisy-Bas","Côte-d'Or","Bourgogne-Franche-Comté","4.7410755","47.3734427","713073"
"Thenissey","Côte-d'Or","Bourgogne-Franche-Comté","4.6221929","47.4947945","713099"
"Rully","Saône-et-Loire","Bourgogne-Franche-Comté","4.761033","46.8804303","712026"
"Corbigny","Nièvre","Bourgogne-Franche-Comté","3.6773226","47.254807","696617"
"Luzy","Nièvre","Bourgogne-Franche-Comté","3.9693245","46.7940793","696534"
"Saint-Martin-d'Oney","Landes","Nouvelle-Aquitaine","-0.6516933","43.9301115","671495"
"Bourboule","Puy-de-Dôme","Auvergne-Rhône-Alpes","2.7462611","45.5906298","641464"
"Mont-Dore","Puy-de-Dôme","Auvergne-Rhône-Alpes","2.8047389","45.5793192","641472"
"Ygos-Saint-Saturnin","Landes","Nouvelle-Aquitaine","-0.7361528","43.9781851","671487"
"Laveissière","Cantal","Auvergne-Rhône-Alpes","2.7533365","45.0905458","645473"
"Aurillac","Cantal","Auvergne-Rhône-Alpes","2.435655","44.921092","645002"
"Rouget-Pers","Cantal","Auvergne-Rhône-Alpes","2.2403887","44.887025","645176"
"Murat","Cantal","Auvergne-Rhône-Alpes","2.8696045","45.1091483","645481"
"Theillay","Loir-et-Cher","Centre-Val de Loire","2.0443867","47.3139904","543199"
"Paris","Paris","Île-de-France","2.279969","48.853322","543207"
"Norville","Essonne","Île-de-France","2.267586","48.591617","545459"
"Marolles-en-Hurepoix","Essonne","Île-de-France","2.290327","48.565345","545186"
"Rungis","Val-de-Marne","Île-de-France","2.35298","48.74032","546291"
"Savigny-sur-Orge","Essonne","Île-de-France","2.35173","48.67614","545236"
"Chamarande","Essonne","Île-de-France","2.215854","48.514244","545152"
"Athis-Mons","Essonne","Île-de-France","2.403749","48.712557","545251"
"Ablon-sur-Seine","Val-de-Marne","Île-de-France","2.419151","48.725468","545269"
"Dourdan","Essonne","Île-de-France","2.009643","48.533466","545525"
"Saint-Jean-d'Angély","Charente-Maritime","Nouvelle-Aquitaine","-0.5097829","45.9407739","491357"
"Fontaines-d'Ozillac","Charente-Maritime","Nouvelle-Aquitaine","-0.3836092","45.3872162","491159"
"Châteauneuf-sur-Charente","Charente","Nouvelle-Aquitaine","-0.0502","45.599836","491506"
"Montendre","Charente-Maritime","Nouvelle-Aquitaine","-0.3961726","45.2805457","491183"
"Ferté-Saint-Aubin","Loiret","Centre-Val de Loire","1.932360","47.720975","543124"
"Nouan-le-Fuzelier","Loir-et-Cher","Centre-Val de Loire","2.0330957","47.5337788","543157"
"Fleury-les-Aubrais","Loiret","Centre-Val de Loire","1.906629","47.926801","543017"
"Cavignac","Gironde","Nouvelle-Aquitaine","-0.382243","45.105163","491217"
"Royan","Charente-Maritime","Nouvelle-Aquitaine","-1.016703","45.625886","491803"
"Toury","Eure-et-Loir","Centre-Val de Loire","1.939565","48.193606","543074"
"Martres-Tolosane","Haute-Garonne","Occitanie","1.0167558","43.1962069","611087"
"Parsac-Rimondeix","Creuse","Nouvelle-Aquitaine","2.1744416","46.1986154","597724"
"Saint-Martory","Haute-Garonne","Occitanie","0.934859","43.1385721","611103"
"Ahun","Creuse","Nouvelle-Aquitaine","2.0229244","46.1230257","597708"
"Montaigut-le-Blanc","Creuse","Nouvelle-Aquitaine","1.7339815","46.1367425","597674"
